,Unnamed: 0,id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
1117,1118,1118,14,7,14.0,66.36,6.46,61.9,7,"Michel Vorm,Kyle Walker,Vlad Chiriches,Eric Dier,Danny Rose,Nabil Bentaleb,Ryan Mason,Christian Eriksen,Paulinho,Nacer Chadli,Harry Kane",0.0,6.0,16.67,9,59,6.27,2.0,2.0,6,55.55,11,2.0,10.0,90.91,5.0,28,5.0,2.0,1.0,28.57,"Tom Heaton,Kieran Trippier,Jason Shackell,Michael Duff,Ben Mee,George Boyd,David Jones,Scott Arfield,Ashley Barnes,Danny Ings,Sam Vokes",68.38,4.0,5,59,1.0,11.0,71.43,6.0,442,10,7.0,Martin Atkinson,1.0,42.92,28,0,Mauricio Pochettino,20,10.0,0,57.14,0,11,5.0,81.82,Tottenham,8,3.0,5.0,3.0,4231,1.0,4.0,4,15,52.86,3,3.0,Burnley,Sean Dyche,5,4.0,6.0,6.19,1.0,30,1.0,0,6,4.0,44.45,Turf Moor,16,9,58.85,2015-04-05,23,6.51,15.0,69.23,57.08,12.0,EPL
1118,1119,1119,8,10,13.0,60.6,6.13,64.29,3,"Alex McCarthy,Nedum Onuoha,Richard Dunne,Clint Hill,Yun Suk-Young,Matthew Phillips,Karl Henry,Joey Barton,Leroy Fer,Charlie Austin,Reece Grego-Cox",4.0,8.0,65.0,7,52,6.42,2.0,7.0,18,58.68,16,0.0,6.0,63.89,5.0,32,2.0,3.0,0.0,60.94,"Kasper Schmeichel,Robert Huth,Wes Morgan,Marcin Wasilewski,Marc Albrighton,Esteban Cambiasso,Andy King,Jeffrey Schlupp,Riyad Mahrez,Leonardo Ulloa,Jamie Vardy",61.36,1.0,4,52,1.0,11.0,87.5,4.0,3412,11,5.0,Michael Oliver,6.0,46.77,32,0,Chris Ramsey,22,6.0,2,33.33,5,13,13.0,60.07,QPR,10,1.0,13.0,4.0,442,1.0,1.0,3,22,60.23,4,6.0,Leicester,Nigel Pearson,6,7.0,9.0,6.06,2.0,22,6.0,1,8,3.0,41.32,King Power Stadium,9,25,64.88,2015-05-24,31,6.9,21.0,78.95,53.23,18.0,EPL
1119,1120,1120,19,7,15.0,61.05,6.46,50.93,11,"Tim Krul,Ryan Taylor,Daryl Janmaat,Mike Williamson,Jack Colback,Jonás Gutiérrez,Yoan Gouffran,Moussa Sissoko,Rémy Cabella,Ayoze Pérez,Sammy Ameobi",1.0,2.0,35.0,14,52,6.27,1.0,4.0,4,35.41,11,0.0,12.0,76.67,8.0,24,7.0,0.0,6.0,45.1,"Costel Pantilimon,Billy Jones,Santiago Vergini,John O'Shea,Patrick van Aanholt,Jordi Gómez,Sebastian Larsson,Lee Cattermole,Jermain Defoe,Steven Fletcher,Connor Wickham",55.22,6.0,6,52,4.0,6.0,65.5,1.0,433,14,8.0,Mike Dean,5.0,52.61,24,0,John Carver,26,12.0,1,66.67,1,18,12.0,68.06,Newcastle,8,1.0,12.0,3.0,433,0.0,6.0,10,16,67.25,5,4.0,Sunderland,Dick Advocaat,18,4.0,12.0,6.3,1.0,39,5.0,0,4,2.0,64.59,Stadium of Light,24,14,75.19,2015-04-05,32,6.64,24.0,70.56,47.39,10.0,EPL
1120,1121,1121,13,6,10.0,71.5,6.5,52.78,8,"Simon Mignolet,Mamadou Sakho,Emre Can,Martin Skrtel,Adam Lallana,Jordan Henderson,Joe Allen,Alberto Moreno,Raheem Sterling,Daniel Sturridge,Philippe Coutinho",0.0,6.0,38.89,13,17,6.2,5.0,3.0,11,39.14,5,2.0,11.0,75.0,4.0,8,4.0,2.0,3.0,44.74,"Lukasz Fabianski,Kyle Naughton,Jordi Amat,Ashley Williams,Neil Taylor,Jack Cork,Jonjo Shelvey,Ki Sung-yueng,Gylfi Sigurdsson,Bafétimbi Gomis,Wayne Routledge",70.45,4.0,7,17,2.0,14.0,75.0,5.0,41212,7,5.0,Roger East,4.0,48.5,8,0,Brendan Rodgers,15,11.0,0,50.0,0,20,9.0,71.43,Liverpool,13,0.0,9.0,2.0,343,0.0,4.0,8,10,73.55,2,5.0,Swansea,Garry Monk,16,3.0,13.0,6.21,1.0,30,4.0,1,3,1.0,60.86,Liberty Stadium,20,33,80.88,2015-03-16,36,6.42,23.0,68.0,51.5,16.0,EPL
1121,1122,1122,8,24,12.0,55.88,6.17,66.67,1,"Boaz Myhill,Craig Dawson,Jonas Olsson,Gareth McAuley,Joleon Lescott,Stéphane Sessegnon,Craig Gardner,Darren Fletcher,Chris Baird,James Morrison,Saido Berahino",0.0,0.0,75.0,6,18,6.42,0.0,0.0,14,25.71,33,0.0,2.0,59.09,9.0,11,12.0,0.0,4.0,73.53,"Joe Hart,Pablo Zabaleta,Vincent Kompany,Eliaquim Mangala,Gaël Clichy,Jesús Navas,Fernando,Frank Lampard,David Silva,Sergio Agüero,Wilfried Bony",45.54,0.0,6,18,10.0,3.0,100.0,0.0,442,9,7.0,Neil Swarbrick,5.0,71.99,11,0,Tony Pulis,18,2.0,2,0.0,3,13,14.0,58.33,West Brom,14,3.0,14.0,7.0,451,0.0,0.0,3,43,86.78,0,2.0,Man City,Manuel Pellegrini,5,16.0,7.0,6.02,2.0,15,5.0,0,16,2.0,74.29,Etihad Stadium,3,19,86.7,2015-03-21,33,6.98,19.0,86.67,28.01,3.0,EPL
1122,1123,1123,19,6,17.0,65.16,6.91,65.22,13,"David Ospina,Calum Chambers,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Francis Coquelin,Aaron Ramsey,Alexis Sánchez,Santiago Cazorla,Danny Welbeck,Olivier Giroud",2.0,5.0,87.5,11,34,6.02,3.0,3.0,7,60.08,12,2.0,17.0,60.0,9.0,15,8.0,2.0,3.0,74.6,"Tim Krul,Ryan Taylor,Daryl Janmaat,Mike Williamson,Jack Colback,Moussa Sissoko,Vurnon Anita,Yoan Gouffran,Rémy Cabella,Sammy Ameobi,Ayoze Pérez",72.99,10.0,9,34,5.0,8.0,50.0,6.0,4231,17,6.0,Mike Jones,9.0,50.17,15,2,Arsène Wenger,31,17.0,0,75.0,1,19,22.0,65.42,Arsenal,25,4.0,22.0,0.0,4231,1.0,10.0,2,16,65.17,7,4.0,Newcastle,John Carver,7,4.0,10.0,6.57,3.0,42,9.0,2,5,3.0,39.92,St. James' Park,25,11,61.67,2015-03-21,54,6.29,29.0,63.16,49.83,7.0,EPL
1123,1124,1124,5,10,4.0,57.91,6.25,33.33,4,"Tom Heaton,Kieran Trippier,Jason Shackell,Michael Duff,Ben Mee,George Boyd,David Jones,Scott Arfield,Ashley Barnes,Danny Ings,Sam Vokes",2.0,5.0,66.67,10,32,6.22,3.0,5.0,3,38.39,13,2.0,3.0,50.0,10.0,18,8.0,2.0,5.0,66.67,"Fraser Forster,Nathaniel Clyne,Toby Alderweireld,Jose Fonte,Ryan Bertrand,Morgan Schneiderlin,Steven Davis,Shane Long,Sadio Mané,Dusan Tadic,Graziano Pellè",54.76,1.0,2,32,5.0,12.0,80.0,5.0,4231,4,1.0,Roger East,5.0,58.17,18,0,Sean Dyche,12,3.0,1,25.0,2,9,11.0,53.33,Burnley,6,0.0,11.0,1.0,442,0.0,1.0,2,20,76.06,3,5.0,Southampton,Ronald Koeman,7,3.0,7.0,6.13,0.0,13,5.0,0,5,1.0,61.61,St. Mary's Stadium,9,10,81.41,2015-03-21,23,6.6,17.0,76.92,41.83,15.0,EPL
1124,1125,1125,8,4,12.0,58.09,6.46,63.64,4,"Julian Speroni,Joel Ward,Damien Delaney,Scott Dann,Pape Souaré,James McArthur,Joe Ledley,Wilfried Zaha,Jason Puncheon,Yannick Bolasie,Glenn Murray",1.0,5.0,25.0,15,55,6.21,3.0,3.0,4,47.7,12,1.0,7.0,87.5,8.0,25,5.0,1.0,2.0,65.38,"Asmir Begovic,Geoff Cameron,Marc Wilson,Ryan Shawcross,Erik Pieters,Steven N'Zonzi,Charlie Adam,Mame Biram Diouf,Stephen Ireland,Marko Arnautovic,Peter Crouch",60.55,3.0,4,55,2.0,10.0,62.5,4.0,4231,4,4.0,Andre Marriner,2.0,55.64,25,2,Alan Pardew,8,7.0,1,75.0,1,9,10.0,63.64,Crystal Palace,10,0.0,10.0,1.0,4231,0.0,3.0,5,17,64.32,10,4.0,Stoke,Mark Hughes,14,4.0,5.0,6.11,0.0,23,2.0,2,2,0.0,52.3,Britannia Stadium,11,9,63.66,2015-03-21,25,6.3,15.0,70.83,44.36,12.0,EPL
1125,1126,1126,13,3,8.0,71.71,6.47,56.48,12,"Lukasz Fabianski,Kyle Naughton,Federico Fernández,Ashley Williams,Neil Taylor,Jack Cork,Jonjo Shelvey,Ki Sung-yueng,Gylfi Sigurdsson,Bafétimbi Gomis,Wayne Routledge",1.0,4.0,27.78,13,36,6.17,6.0,2.0,7,58.32,10,3.0,14.0,77.27,4.0,12,4.0,3.0,0.0,50.0,"Brad Guzan,Leandro Bacuna,Jores Okore,Ciaran Clark,Alan Hutton,Charles N'Zogbia,Fabian Delph,Tom Cleverley,Scott Sinclair,Christian Benteke,Gabriel Agbonlahor",75.78,7.0,4,36,2.0,7.0,50.0,3.0,442,9,1.0,Robert Madley,3.0,43.33,12,0,Garry Monk,14,14.0,0,55.0,0,14,7.0,63.89,Swansea,7,7.0,7.0,1.0,41212,4.0,7.0,5,12,60.67,8,9.0,Aston Villa,Tim Sherwood,9,3.0,10.0,6.26,0.0,31,3.0,1,2,1.0,41.68,Villa Park,23,10,59.48,2015-03-21,21,6.35,14.0,61.33,56.67,9.0,EPL
1126,1127,1127,14,5,17.0,53.59,6.35,57.14,5,"Kasper Schmeichel,Ritchie de Laet,Robert Huth,Wes Morgan,Matt Upson,Jeffrey Schlupp,David Nugent,Esteban Cambiasso,Matthew James,Jamie Vardy,Leonardo Ulloa",1.0,6.0,65.0,8,41,6.53,5.0,3.0,14,32.51,4,3.0,10.0,80.71,4.0,13,1.0,1.0,1.0,55.0,"Hugo Lloris,Kyle Walker,Jan Vertonghen,Eric Dier,Danny Rose,Nabil Bentaleb,Ryan Mason,Andros Townsend,Christian Eriksen,Nacer Chadli,Harry Kane",50.89,1.0,11,41,1.0,13.0,90.0,5.0,4231,18,9.0,Mike Dean,4.0,61.93,13,1,Nigel Pearson,28,10.0,2,25.0,4,19,9.0,76.77,Leicester,22,3.0,9.0,2.0,541,1.0,1.0,5,10,65.75,4,4.0,Tottenham,Mauricio Pochettino,9,4.0,8.0,5.99,1.0,34,4.0,3,1,1.0,67.49,White Hart Lane,17,26,73.06,2015-03-21,41,6.74,19.0,72.22,38.07,14.0,EPL
1127,1128,1128,8,4,5.0,55.76,6.46,50.0,5,"Costel Pantilimon,Anthony Réveillere,John O'Shea,Wes Brown,Patrick van Aanholt,Jordi Gómez,Sebastian Larsson,Jack Rodwell,Steven Fletcher,Jermain Defoe,Connor Wickham",0.0,3.0,10.0,14,48,6.21,3.0,1.0,4,45.16,13,2.0,5.0,96.15,6.0,23,7.0,1.0,5.0,5.0,"Adrián,Carl Jenkinson,Cheikhou Kouyaté,James Collins,Aaron Cresswell,Alexandre Song,Mark Noble,Stewart Downing,Kevin Nolan,Matthew Jarvis,Diafra Sakho",53.17,2.0,8,48,0.0,6.0,83.33,3.0,4231,5,3.0,Lee Mason,1.0,53.43,23,0,Dick Advocaat,13,5.0,0,33.33,1,14,1.0,97.62,Sunderland,12,1.0,1.0,2.0,433,0.0,2.0,5,15,66.08,8,4.0,West Ham,Sam Allardyce,11,4.0,6.0,6.24,0.0,15,1.0,0,3,1.0,54.84,Boleyn Ground,10,8,62.51,2015-03-21,23,6.37,11.0,69.23,46.57,7.0,EPL
1128,1129,1129,11,4,6.0,71.68,6.69,53.33,8,"David de Gea,Antonio Valencia,Chris Smalling,Phil Jones,Daley Blind,Michael Carrick,Juan Mata,Marouane Fellaini,Ander Herrera,Ashley Young,Wayne Rooney",1.0,2.0,66.67,14,41,6.1,4.0,2.0,8,55.52,5,1.0,11.0,79.41,2.0,19,2.0,3.0,0.0,68.75,"Simon Mignolet,Mamadou Sakho,Emre Can,Martin Skrtel,Raheem Sterling,Jordan Henderson,Joe Allen,Alberto Moreno,Adam Lallana,Daniel Sturridge,Philippe Coutinho",70.44,5.0,13,41,1.0,5.0,55.56,2.0,343,12,3.0,Martin Atkinson,6.0,48.15,19,1,Louis van Gaal,21,11.0,0,57.14,1,21,15.0,69.7,Man Utd,21,3.0,15.0,0.0,4141,3.0,5.0,6,7,63.92,6,3.0,Liverpool,Brendan Rodgers,17,1.0,8.0,6.38,0.0,24,6.0,2,4,0.0,44.48,Anfield,18,14,61.0,2015-03-22,43,6.18,22.0,59.65,51.85,6.0,EPL
1129,1130,1130,15,8,11.0,71.25,6.36,77.27,10,"Kelvin Davis,Nathaniel Clyne,Toby Alderweireld,Jose Fonte,Ryan Bertrand,Victor Wanyama,Steven Davis,Shane Long,Filip Djuricic,Sadio Mané,Graziano Pellè",1.0,6.0,69.45,13,28,6.31,4.0,3.0,12,45.72,10,1.0,19.0,63.33,8.0,7,2.0,2.0,4.0,65.48,"Joe Hart,Pablo Zabaleta,Martín Demichelis,Eliaquim Mangala,Aleksandar Kolarov,Fernandinho,Yaya Touré,James Milner,Frank Lampard,David Silva,Sergio Agüero",69.64,8.0,5,28,0.0,8.0,45.45,5.0,4231,10,5.0,Chris Foy,6.0,52.68,7,0,Ronald Koeman,19,19.0,1,77.78,2,14,12.0,68.75,Southampton,14,7.0,12.0,4.0,4231,1.0,8.0,5,15,69.32,5,4.0,Man City,Manuel Pellegrini,8,6.0,9.0,6.16,0.0,35,6.0,0,6,0.0,54.28,Etihad Stadium,24,20,74.36,2015-05-24,33,6.62,19.0,44.64,47.32,13.0,EPL
1130,1131,1131,14,11,16.0,60.67,6.54,32.14,6,"Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,Filipe Luis,Ramires,Nemanja Matic,Willian,Cesc Fàbregas,Eden Hazard,Diego Costa",0.0,3.0,60.0,14,57,6.13,3.0,3.0,4,48.69,11,2.0,5.0,80.95,6.0,20,2.0,0.0,3.0,66.67,"Allan McGregor,Paul McShane,Michael Dawson,Alex Bruce,Ahmed Elmohamady,Andrew Robertson,David Meyler,Gastón Ramírez,Jake Livermore,Dame N'Doye,Abel Hernández",58.52,2.0,12,57,1.0,8.0,85.71,3.0,352,4,8.0,Michael Oliver,4.0,46.63,20,2,José Mourinho,5,5.0,2,33.33,2,18,8.0,76.52,Chelsea,17,1.0,8.0,5.0,4231,0.0,2.0,6,19,60.31,6,6.0,Hull,Steve Bruce,11,8.0,6.0,6.41,2.0,31,4.0,3,6,5.0,51.31,The KC Stadium,15,8,69.35,2015-03-22,29,6.44,12.0,85.71,53.37,8.0,EPL
1131,1132,1132,8,3,20.0,55.78,6.71,60.0,1,"Tim Howard,Seamus Coleman,Phil Jagielka,John Stones,Leighton Baines,Aaron Lennon,Darron Gibson,James McCarthy,Leon Osman,Romelu Lukaku,Arouna Koné",3.0,6.0,50.0,11,61,6.11,3.0,3.0,12,52.57,10,2.0,3.0,77.78,1.0,32,5.0,1.0,0.0,54.55,"Robert Green,Mauricio Isla,Nedum Onuoha,Steven Caulker,Yun Suk-Young,Matthew Phillips,Sandro,Joey Barton,Junior Hoilett,Bobby Zamora,Charlie Austin",62.92,1.0,5,61,1.0,7.0,87.5,6.0,442,12,7.0,Jonathan Moss,3.0,52.56,32,1,Roberto Martinez,21,3.0,0,100.0,1,10,7.0,78.0,Everton,16,5.0,7.0,0.0,442,2.0,1.0,6,14,59.39,4,3.0,QPR,Chris Ramsey,12,1.0,5.0,6.48,2.0,25,3.0,2,3,4.0,47.43,Loftus Road Stadium,5,19,56.55,2015-03-22,28,6.37,12.0,88.89,47.44,8.0,EPL
1132,1133,1133,15,8,14.0,60.49,6.14,58.33,9,"Robert Green,Darnell Furlong,Steven Caulker,Nedum Onuoha,Yun Suk-Young,Shaun Wright-Phillips,Sandro,Karl Henry,Matthew Phillips,Adel Taarabt,Charlie Austin",0.0,3.0,50.0,17,52,6.4,4.0,2.0,5,48.7,11,0.0,11.0,58.33,6.0,23,4.0,0.0,3.0,33.33,"Julian Speroni,Joel Ward,Damien Delaney,Scott Dann,Martin Kelly,Jason Puncheon,James McArthur,Joe Ledley,Wilfried Zaha,Glenn Murray,Yannick Bolasie",57.96,5.0,2,52,1.0,9.0,71.21,3.0,433,13,6.0,Lee Mason,3.0,45.78,23,0,Chris Ramsey,19,11.0,3,52.78,3,8,6.0,75.0,QPR,7,0.0,6.0,3.0,4411,0.0,5.0,8,15,59.49,9,3.0,Crystal Palace,Alan Pardew,16,4.0,6.0,6.08,2.0,33,3.0,1,8,5.0,51.3,Selhurst Park,19,7,56.0,2015-03-14,24,6.8,17.0,68.59,54.22,11.0,EPL
1133,1134,1134,14,5,19.0,54.16,6.45,62.5,5,"Allan McGregor,Paul McShane,Michael Dawson,Alex Bruce,Ahmed Elmohamady,Andrew Robertson,Gastón Ramírez,Jake Livermore,Tom Huddlestone,Nikica Jelavic,Dame N'Doye",1.0,7.0,55.56,10,64,6.31,5.0,2.0,7,49.49,12,2.0,5.0,54.55,7.0,36,4.0,2.0,3.0,52.94,"Mark Schwarzer,Ritchie de Laet,Robert Huth,Wes Morgan,Matt Upson,Jeffrey Schlupp,Riyad Mahrez,Esteban Cambiasso,Matthew James,Jamie Vardy,Andrej Kramaric",50.1,3.0,3,64,2.0,12.0,76.92,7.0,541,10,9.0,Jonathan Moss,5.0,50.73,36,0,Steve Bruce,15,5.0,0,60.0,0,12,10.0,61.59,Hull,8,0.0,10.0,1.0,352,0.0,3.0,8,15,56.11,4,5.0,Leicester,Nigel Pearson,15,3.0,9.0,6.24,0.0,27,5.0,0,4,0.0,50.51,King Power Stadium,8,12,56.67,2015-03-14,27,6.55,19.0,80.77,49.27,12.0,EPL
1134,1135,1135,23,4,22.0,72.94,7.0,63.16,13,"Brad Guzan,Leandro Bacuna,Jores Okore,Ciaran Clark,Matthew Lowton,Charles N'Zogbia,Tom Cleverley,Fabian Delph,Scott Sinclair,Christian Benteke,Gabriel Agbonlahor",2.0,10.0,63.89,10,30,5.99,8.0,2.0,11,52.21,10,6.0,14.0,44.87,2.0,18,3.0,3.0,2.0,64.81,"Costel Pantilimon,Anthony Réveillere,John O'Shea,Wes Brown,Patrick van Aanholt,Liam Bridcutt,Ricardo Álvarez,Sebastian Larsson,Jack Rodwell,Steven Fletcher,Jermain Defoe",65.28,8.0,3,30,1.0,13.0,65.28,9.0,4141,5,10.0,Neil Swarbrick,9.0,43.9,18,4,Tim Sherwood,9,14.0,0,58.33,0,19,15.0,49.24,Aston Villa,7,0.0,15.0,0.0,442,0.0,8.0,5,12,57.49,6,5.0,Sunderland,Gus Poyet,9,2.0,16.0,6.54,1.0,44,9.0,4,4,2.0,47.79,Stadium of Light,22,18,56.6,2015-03-14,32,6.08,25.0,69.29,56.1,14.0,EPL
1135,1136,1136,5,7,11.0,66.52,6.24,33.33,1,"Asmir Begovic,Phil Bardsley,Marc Wilson,Ryan Shawcross,Erik Pieters,Steven N'Zonzi,Glenn Whelan,Jonathan Walters,Charlie Adam,Victor Moses,Peter Crouch",1.0,3.0,50.0,7,38,6.33,2.0,4.0,9,45.82,12,0.0,3.0,92.31,7.0,17,4.0,1.0,3.0,50.0,"Ben Foster,Craig Dawson,Joleon Lescott,Gareth McAuley,Chris Brunt,Stéphane Sessegnon,Craig Gardner,Darren Fletcher,James Morrison,Brown Ideye,Saido Berahino",64.47,0.0,12,38,1.0,6.0,100.0,2.0,442,7,4.0,Michael Oliver,1.0,48.73,17,0,Mark Hughes,10,3.0,1,0.0,1,14,8.0,84.82,Stoke,23,3.0,8.0,3.0,4231,2.0,0.0,5,14,64.61,6,5.0,West Brom,Tony Pulis,16,5.0,2.0,6.12,1.0,20,1.0,0,6,1.0,54.18,The Hawthorns,9,18,69.52,2015-03-14,36,6.59,13.0,83.33,51.27,9.0,EPL
1136,1137,1137,15,12,10.0,61.2,6.49,68.63,8,"Adrián,Joey O'Brien,Cheikhou Kouyaté,James Collins,Aaron Cresswell,Alexandre Song,Mark Noble,Stewart Downing,Kevin Nolan,Matthew Jarvis,Diafra Sakho",1.0,3.0,63.64,10,34,6.3,1.0,2.0,8,25.44,16,1.0,16.0,53.57,7.0,20,5.0,2.0,5.0,52.5,"David Ospina,Calum Chambers,Laurent Koscielny,Per Mertesacker,Nacho Monreal,Francis Coquelin,Aaron Ramsey,Theo Walcott,Mesut Özil,Alexis Sánchez,Olivier Giroud",60.35,6.0,5,34,3.0,3.0,66.67,3.0,4231,5,7.0,Anthony Taylor,8.0,64.45,20,0,Sam Allardyce,15,16.0,1,66.67,3,18,13.0,60.0,West Ham,7,3.0,13.0,6.0,4231,2.0,6.0,5,19,73.95,3,5.0,Arsenal,Arsène Wenger,9,9.0,13.0,6.32,1.0,32,8.0,0,9,3.0,74.56,Emirates Stadium,22,24,76.25,2015-03-14,31,6.66,24.0,54.67,35.55,7.0,EPL
1137,1138,1138,12,5,7.0,74.97,6.5,77.5,8,"Joe Hart,Pablo Zabaleta,Martín Demichelis,Vincent Kompany,Gaël Clichy,Jesús Navas,Fernandinho,Yaya Touré,David Silva,Sergio Agüero,Edin Dzeko",3.0,7.0,30.0,6,64,6.27,5.0,7.0,7,64.22,8,2.0,19.0,85.71,2.0,28,1.0,4.0,2.0,35.29,"Tom Heaton,Kieran Trippier,Jason Shackell,Michael Duff,Ben Mee,George Boyd,David Jones,Scott Arfield,Ashley Barnes,Danny Ings,Sam Vokes",76.2,5.0,7,64,1.0,13.0,55.56,4.0,442,11,4.0,Andre Marriner,3.0,36.47,28,0,Manuel Pellegrini,19,19.0,0,64.29,1,19,7.0,79.17,Man City,10,0.0,7.0,1.0,442,0.0,5.0,2,10,56.43,3,6.0,Burnley,Sean Dyche,9,4.0,12.0,6.25,1.0,31,3.0,0,5,2.0,35.78,Turf Moor,24,10,67.72,2015-03-14,30,6.6,20.0,39.58,63.53,21.0,EPL
1138,1139,1139,11,5,7.0,65.09,6.66,64.71,8,"Fraser Forster,Nathaniel Clyne,Toby Alderweireld,Jose Fonte,Ryan Bertrand,Morgan Schneiderlin,Victor Wanyama,Sadio Mané,Steven Davis,Dusan Tadic,Shane Long",1.0,7.0,60.0,10,46,6.3,5.0,4.0,3,45.21,14,4.0,14.0,82.14,9.0,22,7.0,2.0,1.0,68.63,"Thibaut Courtois,Branislav Ivanovic,John Terry,Gary Cahill,César Azpilicueta,Nemanja Matic,Cesc Fàbregas,Willian,Oscar,Eden Hazard,Diego Costa",70.53,5.0,14,46,1.0,12.0,50.0,6.0,4231,17,3.0,Mike Dean,3.0,60.48,22,1,Ronald Koeman,37,14.0,1,64.29,1,19,14.0,70.71,Southampton,26,4.0,14.0,1.0,4231,2.0,5.0,5,22,73.68,6,2.0,Chelsea,José Mourinho,11,7.0,5.0,6.32,0.0,28,3.0,1,5,2.0,54.79,Stamford Bridge,21,6,70.32,2015-03-15,46,6.49,20.0,50.0,39.52,12.0,EPL
1139,1140,1140,19,7,23.0,75.11,5.91,58.82,7,"Hugo Lloris,Kyle Walker,Jan Vertonghen,Eric Dier,Danny Rose,Nabil Bentaleb,Ryan Mason,Andros Townsend,Christian Eriksen,Nacer Chadli,Harry Kane",0.0,0.0,100.0,12,24,6.66,1.0,2.0,9,41.71,7,0.0,12.0,42.42,4.0,14,3.0,1.0,2.0,73.61,"David de Gea,Antonio Valencia,Chris Smalling,Phil Jones,Daley Blind,Michael Carrick,Juan Mata,Marouane Fellaini,Ander Herrera,Ashley Young,Wayne Rooney",70.02,4.0,7,24,2.0,2.0,81.25,0.0,4141,5,12.0,Mark Clattenburg,9.0,52.11,14,0,Mauricio Pochettino,15,12.0,3,58.33,3,16,11.0,67.42,Tottenham,15,4.0,11.0,3.0,4231,2.0,4.0,5,11,71.46,8,2.0,Man Utd,Louis van Gaal,10,3.0,9.0,5.86,3.0,44,9.0,0,5,5.0,58.29,Old Trafford,21,20,70.27,2015-03-15,31,6.97,16.0,73.74,47.89,5.0,EPL
1140,1141,1141,14,2,11.0,64.92,6.23,50.0,6,"Adam Federici,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Matt Ritchie,Andrew Surman,Dan Gosling,Marc Pugh,Joshua King,Callum Wilson",2.0,2.0,50.0,9,17,6.16,0.0,4.0,6,38.64,11,0.0,4.0,72.73,7.0,8,4.0,0.0,3.0,58.33,"David de Gea,Antonio Valencia,Daley Blind,Chris Smalling,Cameron Borthwick-Jackson,Michael Carrick,Jesse Lingard,Juan Mata,Wayne Rooney,Anthony Martial,Marcus Rashford",62.29,3.0,5,17,0.0,3.0,76.67,1.0,4141,15,8.0,Jonathan Moss,3.0,62.31,8,0,Eddie Howe,30,4.0,1,75.0,3,11,12.0,58.0,Bournemouth,8,2.0,12.0,1.0,442,0.0,3.0,6,12,86.14,5,1.0,Man Utd,Louis van Gaal,8,5.0,6.0,6.17,2.0,21,3.0,1,2,4.0,61.36,Old Trafford,10,14,83.79,2016-05-17,28,6.51,20.0,79.17,37.69,7.0,EPL
